Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	7	5.263157895	5.33E-04	"Q9H611, Q8IYB8, P54132, P46063, P38935, O94761, O94762"	133	44	5570	6.662679426	0.275124377	0.019908848	0.784391254
GAD_DISEASE	Choroidal Neovascularization|Geographic Atrophy	4	3.007518797	4.29E-04	"P00751, P05156, Q53HP3, Q92743, Q5JP69, P06681"	107	7	4450	23.76502003	0.276390007	0.102223599	0.651335813
GAD_DISEASE	Meningeal Neoplasms|meningioma	12	9.022556391	4.33E-04	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	107	140	4450	3.564753004	0.278612431	0.078400642	0.657508639
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	5	3.759398496	5.64E-04	"P00750, P03952, P00749, P00748, P00747"	133	17	5570	12.3175586	0.288930672	0.019858139	0.831076171
REACTOME_PATHWAY	R-HSA-173736:R-HSA-173736	3	2.255639098	0.002636943	"P00751, P51124, P00746"	84	4	3881	34.65178571	0.305371986	0.050722505	3.059787594
GOTERM_MF_DIRECT	GO:0016428~tRNA (cytosine-5-)-methyltransferase activity	3	2.255639098	0.001646932	"O14717, Q5T8I9, Q8TEA1"	133	3	5569	41.87218045	0.351763908	0.026730026	2.13523083
INTERPRO	"IPR000083:Fibronectin, type I"	3	2.255639098	0.003080037	"P00750, Q04756, P00748"	132	4	5673	32.23295455	0.411738622	0.018771014	3.700612467
REACTOME_PATHWAY	R-HSA-166663:R-HSA-166663	5	3.759398496	0.003942202	"O00187, P48740, P09871, Q53HP3, Q5JP69, P06681, P00736"	84	31	3881	7.451996928	0.420215638	0.065867866	4.542431783
SMART	SM00202:SR	3	2.255639098	0.011619035	"P05981, P05156, P98073"	91	7	3655	17.21350078	0.422641551	0.048709347	10.50667387
GAD_DISEASE_CLASS	CANCER	49	36.84210526	0.030844499	"O43240, O60259, P48740, P05981, Q08211, O75417, P22891, P07288, P49862, P00738, P38935, P06681, O00187, Q92876, Q9UHI6, P11086, P20151, P19447, O14717, Q9NVP1, P00749, P00746, Q14749, P40261, P54132, Q9Y5K2, Q9Y337, P07477, P09871, P08246, P00751, P00750, P14210, Q53HP3, Q9UPY3, Q5JP69, O94761, Q9UHL0, P49327, Q9Y5Y6, P46063, Q13838, Q92506, P51580, P18074, P06870, P03951, P23946, P03952, P10144, P08709"	107	1607	4450	1.268108567	0.431039164	0.431039164	20.62146256
GAD_DISEASE_CLASS	UNKNOWN	31	23.30827068	0.031246251	"P04070, P07477, O60259, P50135, P08246, P00751, P00750, P14210, P22891, P07288, P26927, P00738, Q92743, O94761, O00187, Q99895, P11086, P24158, P51580, P00740, P18074, P05156, P06870, P03951, P03952, P00749, P10144, P00748, P00747, P08709, P40261"	107	909	4450	1.418319402	0.435269644	0.248514567	20.86369591
REACTOME_PATHWAY	R-HSA-140834:R-HSA-140834	3	2.255639098	0.004333916	"P00742, P00740, P08709"	84	5	3881	27.72142857	0.450848119	0.06442859	4.983315016
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	3.007518797	0.009017666	"P08311, P06870, P23946, P20151"	72	20	3211	8.919444444	0.502176637	0.207452882	9.11482316
INTERPRO	IPR000082:SEA domain	3	2.255639098	0.005055828	"P98073, Q9Y5Y6, Q9UL52"	132	5	5673	25.78636364	0.581805262	0.029614969	6.00783797
GAD_DISEASE_CLASS	INFECTION	34	25.56390977	0.053090587	"O60306, P04070, P50135, P20160, P07477, O00571, Q9BTZ2, P35030, O43464, P12544, P00751, P00750, Q86TM3, P00738, Q53HP3, Q9UNQ2, P38935, Q5JP69, P06681, O00187, Q99895, Q8IYB8, Q8N4T8, P49327, P17844, Q13838, P19447, Q86VU5, Q9UI43, P08311, Q92506, O95786, P00749, Q13206, P10144, P08709"	107	1065	4450	1.327717081	0.625413771	0.279140539	33.10956818
GAD_DISEASE	"thrombosis, deep vein"	5	3.759398496	0.001598375	"P00750, P04070, P03951, P00747, P08709"	107	22	4450	9.451996602	0.700649144	0.214337362	2.406926481
GOTERM_MF_DIRECT	GO:0008171~O-methyltransferase activity	3	2.255639098	0.005320642	"P46597, Q5T8I9, Q86VU5"	133	5	5569	25.12330827	0.754157664	0.079219157	6.74730811
GOTERM_MF_DIRECT	GO:0036310~annealing helicase activity	3	2.255639098	0.005320642	"P54132, P46063, O94761"	133	5	5569	25.12330827	0.754157664	0.079219157	6.74730811
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	3	2.255639098	0.043643112	"P00750, P00749, P00747"	32	12	1085	8.4765625	0.79025112	0.268288417	32.64975002
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	3	2.255639098	0.043643112	"O00187, P48740, Q53HP3, Q5JP69, P06681"	32	12	1085	8.4765625	0.79025112	0.268288417	32.64975002
REACTOME_PATHWAY	R-HSA-2408508:R-HSA-2408508	3	2.255639098	0.011638312	"P50135, P40261, Q14749"	84	8	3881	17.32589286	0.801209993	0.149176543	12.87072056
GAD_DISEASE_CLASS	RENAL	25	18.79699248	0.086672	"P04070, P54132, P50135, P00750, P14210, O75417, P22891, P00738, P38935, P11086, P49327, P17844, P19447, P08311, P00742, P51580, P18074, O14717, Q9NVP1, P03951, P23946, P00749, P00748, P10144, P08709"	107	764	4450	1.360889563	0.80443916	0.335001794	48.7409147
KEGG_PATHWAY	hsa03013:RNA transport	7	5.263157895	0.021926937	"Q9UHI6, Q96RS0, Q14240, P38919, Q92900, Q13838, P60842"	72	100	3211	3.121805556	0.818619762	0.347399366	20.85718127
INTERPRO	IPR001190:Speract/scavenger receptor	3	2.255639098	0.010299662	"P05981, P05156, P98073"	132	7	5673	18.41883117	0.831484613	0.057630289	11.88744092
INTERPRO	IPR017448:Speract/scavenger receptor-related	3	2.255639098	0.010299662	"P05981, P05156, P98073"	132	7	5673	18.41883117	0.831484613	0.057630289	11.88744092
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	3	2.255639098	0.05067267	"P00742, P04070, P08709"	32	13	1085	7.824519231	0.837983432	0.261654037	36.91017283
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	3	2.255639098	0.01475722	"P00750, P00749, P00747"	84	9	3881	15.40079365	0.871480212	0.170154444	16.05222374
GAD_DISEASE	drug-related genes 	9	6.766917293	0.002731315	"P12544, Q92506, P51580, Q14353, Q99714, P11086, P50135, P10144, P40261"	107	102	4450	3.669598681	0.872829818	0.290861798	4.080073287
BIOCARTA	h_classicPathway:Classical Complement Pathway	3	2.255639098	0.058082013	"P09871, Q53HP3, Q5JP69, P06681, P00736"	32	14	1085	7.265625	0.876843265	0.258578027	41.14033325
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	5	3.759398496	0.016049806	"P08246, P08311, P49862, Q92743, P00747"	84	46	3881	5.02199793	0.89277651	0.169784517	17.33930961
SMART	SM01178:SM01178	2	1.503759398	0.048647847	"Q9NVP1, Q13206"	91	2	3655	40.16483516	0.904050803	0.177435216	37.72965648
SMART	SM00223:APPLE	2	1.503759398	0.048647847	"P03951, P03952"	91	2	3655	40.16483516	0.904050803	0.177435216	37.72965648
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	5	3.759398496	0.008937745	"P08246, P00740, P83110, P07288, P23946"	133	35	5569	5.981740064	0.905692494	0.122937893	11.09142758
PIR_SUPERFAMILY	PIRSF001146:coagulation factor XII/hepatocyte growth factor activator	2	1.503759398	0.090374032	"Q04756, P00748"	39	2	822	21.07692308	0.935875698	0.496782584	55.05710953
PIR_SUPERFAMILY	PIRSF001152:hepatocyte growth factor/macrophage stimulating protein 1	2	1.503759398	0.090374032	"P14210, P26927"	39	2	822	21.07692308	0.935875698	0.496782584	55.05710953
PIR_SUPERFAMILY	PIRSF001154:complement B/C2	2	1.503759398	0.090374032	"P00751, Q53HP3, Q5JP69, P06681"	39	2	822	21.07692308	0.935875698	0.496782584	55.05710953
GOTERM_BP_DIRECT	GO:0001510~RNA methylation	3	2.255639098	0.005318777	"Q9UI43, Q5T8I9, Q8TEA1"	133	5	5570	25.12781955	0.960089472	0.163852998	7.580813847
GOTERM_BP_DIRECT	"GO:0007598~blood coagulation, extrinsic pathway"	3	2.255639098	0.005318777	"P00742, P00740, P08709"	133	5	5570	25.12781955	0.960089472	0.163852998	7.580813847
GOTERM_BP_DIRECT	GO:0006281~DNA repair	10	7.518796992	0.005992615	"Q9H611, O75417, P54132, Q8TEK3, P46063, P38935, Q92900, O94761, O94762, P19447"	133	141	5570	2.970191436	0.973495164	0.173929502	8.502026994
SMART	SM00192:LDLa	3	2.255639098	0.078207898	"P05156, P98073, Q9Y5Y6"	91	19	3655	6.341816079	0.978235425	0.255037125	53.86008441
KEGG_PATHWAY	hsa03040:Spliceosome	6	4.511278195	0.049148925	"O60306, O43143, Q9BUQ8, P17844, P38919, Q13838"	72	91	3211	2.94047619	0.979362236	0.539814926	41.24105673
GAD_DISEASE	Choroid Diseases|Macular Degeneration|Peripheral Vascular Diseases	3	2.255639098	0.005363416	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	107	5	4450	24.95327103	0.98266278	0.439693529	7.864311123
OMIM_DISEASE	"615489~Macular degeneration, age-related, 14, reduced risk of"	2	1.503759398	0.054091569	"P00751, Q53HP3, Q5JP69, P06681"	47	2	1678	35.70212766	0.984558758	0.984558758	44.2127127
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	3.007518797	0.006935992	"P12544, P51124, P20718, P10144"	133	17	5570	9.854046882	0.98506332	0.189575234	9.777355493
GAD_DISEASE	prostate cancer	16	12.03007519	0.00578187	"O43240, Q92876, Q9Y5K2, Q9Y337, P49327, O60259, P20151, P05981, P18074, P14210, P07288, P49862, P06870, P03951, P00749, Q14749"	107	308	4450	2.160456366	0.987376337	0.421040512	8.452922097
GOTERM_BP_DIRECT	GO:0000733~DNA strand renaturation	3	2.255639098	0.007854674	"P54132, P46063, O94761"	133	6	5570	20.93984962	0.991459649	0.202925631	11.00335329
REACTOME_PATHWAY	R-HSA-6782315:R-HSA-6782315	3	2.255639098	0.034813115	"O14717, Q9UJA5, Q96FX7"	84	14	3881	9.900510204	0.99247728	0.313494183	34.09956579
GOTERM_MF_DIRECT	GO:0003725~double-stranded RNA binding	5	3.759398496	0.019686407	"Q8IYB8, O95786, O43143, Q9UPY3, P60842"	133	44	5569	4.758202324	0.994642016	0.240594464	22.92222881
REACTOME_PATHWAY	R-HSA-2022377:R-HSA-2022377	3	2.255639098	0.039620571	"P08311, P23946, P20718"	84	15	3881	9.24047619	0.996223294	0.328669071	37.86075468
INTERPRO	IPR002350:Kazal domain	3	2.255639098	0.034948324	"P05156, P83110, Q92743"	132	13	5673	9.917832168	0.997798605	0.179118292	35.26377044
REACTOME_PATHWAY	R-HSA-429947:R-HSA-429947	3	2.255639098	0.044663496	"Q14240, P38919, P60842"	84	16	3881	8.662946429	0.998173669	0.343191707	41.59420755
REACTOME_PATHWAY	R-HSA-196741:R-HSA-196741	3	2.255639098	0.044663496	"Q99895, P07477, P35030"	84	16	3881	8.662946429	0.998173669	0.343191707	41.59420755
REACTOME_PATHWAY	R-HSA-72163:R-HSA-72163	7	5.263157895	0.04501897	"P42285, Q08211, O60306, O43143, Q9BUQ8, P17844, P38919"	84	122	3881	2.650956284	0.998265099	0.327867844	41.8494687
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	3.759398496	0.08255492	"P08246, P08311, P09871, Q53HP3, Q5JP69, P06681, P00736"	72	75	3211	2.973148148	0.998685787	0.669038376	59.70995851
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	6	4.511278195	0.085970679	"P08246, P00750, P17844, Q8TEK3, P00749, P10144"	72	107	3211	2.500778816	0.99901388	0.627984184	61.26475514
GAD_DISEASE	macular degeneration	9	6.766917293	0.010234068	"O00187, P48740, P00751, P18074, P05156, Q86W50, Q53HP3, Q92743, Q5JP69, P00746, P06681"	107	127	4450	2.947236736	0.999571939	0.577601007	14.50171982
INTERPRO	IPR014394:Coagulation factor XIIa/hepatocyte growth factor activator	2	1.503759398	0.045654421	"Q04756, P00748"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR011360:Complement B/C2	2	1.503759398	0.045654421	"P00751, Q53HP3, Q5JP69, P06681"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR025313:Domain of unknown function DUF4217	2	1.503759398	0.045654421	"Q9NVP1, Q13206"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR014816:tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit GCD14	2	1.503759398	0.045654421	"Q96FX7, Q9BVS5"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	"IPR008576:Protein of unknown function DUF858, methyltransferase-like"	2	1.503759398	0.045654421	"Q9BV86, Q5VVY1"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR000177:Apple domain	2	1.503759398	0.045654421	"P03951, P03952"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR002877:Ribosomal RNA methyltransferase FtsJ domain	2	1.503759398	0.045654421	"Q9UI43, Q8N1G2"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
INTERPRO	IPR024174:Hepatocyte growth factor/macrophage stimulating protein 1	2	1.503759398	0.045654421	"P14210, P26927"	132	2	5673	42.97727273	0.999676872	0.22211042	43.51622815
GAD_DISEASE	age-related macular degeneration	3	2.255639098	0.010916985	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	107	7	4450	17.82376502	0.999745616	0.562932104	15.3958037
GOTERM_MF_DIRECT	GO:0016279~protein-lysine N-methyltransferase activity	3	2.255639098	0.03150256	"Q8WXB1, Q5T8I9, Q5VZV1"	133	12	5569	10.46804511	0.999779251	0.343560096	34.23932789
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	3	2.255639098	0.03150256	"P05981, P05156, P98073"	133	12	5569	10.46804511	0.999779251	0.343560096	34.23932789
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	2.255639098	0.014212928	"P00750, P03951, P03952"	133	8	5570	15.70488722	0.999824206	0.324977367	19.07217589
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	3	2.255639098	0.014212928	"P05981, P14210, P26927"	133	8	5570	15.70488722	0.999824206	0.324977367	19.07217589
REACTOME_PATHWAY	R-HSA-140875:R-HSA-140875	3	2.255639098	0.066955623	"P00742, P04070, P24158"	84	20	3881	6.930357143	0.999929771	0.430258975	55.76424432
REACTOME_PATHWAY	R-HSA-977606:R-HSA-977606	3	2.255639098	0.073003534	"P00751, P05156, Q53HP3, Q5JP69, P06681"	84	21	3881	6.600340136	0.999971373	0.440759518	59.02352843
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	4	3.007518797	0.018302025	"Q92506, Q8N4T8, P49327, Q9BY49"	133	24	5570	6.979949875	0.999985723	0.384351887	23.89523626
INTERPRO	"IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site"	3	2.255639098	0.063626566	"P05156, P98073, Q9Y5Y6"	132	18	5673	7.162878788	0.999987719	0.290113096	55.22909281
REACTOME_PATHWAY	R-HSA-351202:R-HSA-351202	2	1.503759398	0.082870657	"P19623, P52788"	84	4	3881	23.10119048	0.999993462	0.466508585	63.87255764
REACTOME_PATHWAY	R-HSA-6787450:R-HSA-6787450	2	1.503759398	0.082870657	"Q99714, Q9BVS5"	84	4	3881	23.10119048	0.999993462	0.466508585	63.87255764
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	3	2.255639098	0.070065472	"P05156, P98073, Q9Y5Y6"	132	19	5673	6.785885167	0.999996252	0.307521773	58.85052076
GOTERM_MF_DIRECT	GO:0008650~rRNA (uridine-2'-O-)-methyltransferase activity	2	1.503759398	0.04684762	"Q9UI43, Q5T8I9"	133	2	5569	41.87218045	0.999996691	0.451681281	46.64921427
GOTERM_MF_DIRECT	GO:0071885~N-terminal protein N-methyltransferase activity	2	1.503759398	0.04684762	"Q9BV86, Q5VVY1"	133	2	5569	41.87218045	0.999996691	0.451681281	46.64921427
GOTERM_MF_DIRECT	GO:0008172~S-methyltransferase activity	2	1.503759398	0.04684762	"P46597, Q5T8I9"	133	2	5569	41.87218045	0.999996691	0.451681281	46.64921427
GOTERM_MF_DIRECT	GO:0047025~3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity	2	1.503759398	0.04684762	"Q92506, Q8N4T8"	133	2	5569	41.87218045	0.999996691	0.451681281	46.64921427
GOTERM_BP_DIRECT	GO:0016540~protein autoprocessing	3	2.255639098	0.022145134	"O43464, Q92876, P00748"	133	10	5570	12.56390977	0.999998664	0.430833808	28.18260554
GOTERM_BP_DIRECT	"GO:0006958~complement activation, classical pathway"	5	3.759398496	0.024490294	"O00187, P05156, P09871, Q53HP3, Q5JP69, P06681, P00736"	133	47	5570	4.455287154	0.999999687	0.450667456	30.68708275
GOTERM_BP_DIRECT	"GO:0000398~mRNA splicing, via spliceosome"	9	6.766917293	0.024536211	"P42285, Q08211, O60306, O43143, Q9BUQ8, P17844, Q9UJV9, P38919, Q13838"	133	149	5570	2.529646263	0.999999696	0.438478016	30.73529623
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	3	2.255639098	0.026651282	"O14717, Q9UJA5, Q96FX7"	133	11	5570	11.42173616	0.999999918	0.453536531	32.92255827
GAD_DISEASE	Factor VII	3	2.255639098	0.022328211	"P00742, P22891, P08709"	107	10	4450	12.47663551	0.99999996	0.787293649	29.10184624
GOTERM_MF_DIRECT	GO:0003723~RNA binding	12	9.022556391	0.067203315	"Q9UHL0, Q8IYB8, Q86TM3, O14717, Q5T8I9, O00571, Q9NVP1, Q9UMR2, Q13206, P38935, Q92900, P22087"	133	280	5569	1.794522019	0.999999989	0.564671352	59.78619018
GOTERM_MF_DIRECT	"GO:0008670~2,4-dienoyl-CoA reductase (NADPH) activity"	2	1.503759398	0.069447964	"Q9NUI1, Q9BY49"	133	3	5569	27.91478697	0.999999994	0.560907231	61.03505872
GOTERM_MF_DIRECT	GO:0016429~tRNA (adenine-N1-)-methyltransferase activity	2	1.503759398	0.069447964	"Q96FX7, Q9BVS5"	133	3	5569	27.91478697	0.999999994	0.560907231	61.03505872
GOTERM_MF_DIRECT	GO:0008186~RNA-dependent ATPase activity	2	1.503759398	0.069447964	"P38935, Q13838"	133	3	5569	27.91478697	0.999999994	0.560907231	61.03505872
GOTERM_MF_DIRECT	GO:0019166~trans-2-enoyl-CoA reductase (NADPH) activity	2	1.503759398	0.069447964	"Q9NUI1, Q9BY49"	133	3	5569	27.91478697	0.999999994	0.560907231	61.03505872
GOTERM_MF_DIRECT	"GO:0000179~rRNA (adenine-N6,N6-)-dimethyltransferase activity"	2	1.503759398	0.069447964	"Q5T8I9, Q9UNQ2"	133	3	5569	27.91478697	0.999999994	0.560907231	61.03505872
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	5	3.759398496	0.083595464	"P54132, O00571, Q14240, Q13838, P19447"	133	70	5569	2.990870032	1	0.615816037	68.11763596
GOTERM_MF_DIRECT	GO:0000405~bubble DNA binding	2	1.503759398	0.091516392	"P54132, O94761"	133	4	5569	20.93609023	1	0.635669233	71.54343875
GOTERM_MF_DIRECT	GO:0005520~insulin-like growth factor binding	2	1.503759398	0.091516392	"P83110, Q92743"	133	4	5569	20.93609023	1	0.635669233	71.54343875
GOTERM_MF_DIRECT	GO:0043141~ATP-dependent 5'-3' DNA helicase activity	2	1.503759398	0.091516392	"Q9H611, P38935"	133	4	5569	20.93609023	1	0.635669233	71.54343875
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	4.511278195	0.042380669	"Q9UI43, P42285, Q9H0S4, P38919, Q9Y2R4, P22087"	133	81	5570	3.102199944	1	0.607080047	47.2793394
GOTERM_BP_DIRECT	GO:2000042~negative regulation of double-strand break repair via homologous recombination	2	1.503759398	0.04683931	"O75417, O94762"	133	2	5570	41.87969925	1	0.63180267	50.79382626
GOTERM_BP_DIRECT	GO:0006480~N-terminal protein amino acid methylation	2	1.503759398	0.04683931	"Q9BV86, Q5VVY1"	133	2	5570	41.87969925	1	0.63180267	50.79382626
GOTERM_BP_DIRECT	GO:0002542~Factor XII activation	2	1.503759398	0.04683931	"P03952, P00748"	133	2	5570	41.87969925	1	0.63180267	50.79382626
GAD_DISEASE	Cardiovascular Diseases|	5	3.759398496	0.038709271	"P00742, P00750, P04070, P00748, P08709"	107	54	4450	3.85081343	1	0.916303553	45.18898197
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	4	3.007518797	0.052640633	"O75417, P54132, P46063, O94762"	133	36	5570	4.653299916	1	0.663361564	55.04010792
GOTERM_BP_DIRECT	GO:0009235~cobalamin metabolic process	3	2.255639098	0.053849465	"Q99895, P07477, P35030"	133	16	5570	7.852443609	1	0.659895477	55.88075592
GAD_DISEASE	HIV Infections|[X]Human immunodeficiency virus disease	8	6.015037594	0.054717144	"P00751, Q86TM3, O00571, Q9UNQ2, Q53HP3, Q13206, P38935, Q5JP69, P19447, P06681"	107	144	4450	2.310488058	1	0.961754237	57.55841085
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	3	2.255639098	0.060104594	"Q14240, P38919, P60842"	133	17	5570	7.390535161	1	0.689632622	60.00152564
GAD_DISEASE	"thromboembolism, venous"	4	3.007518797	0.060723668	"P00750, P04070, P00748, P08709"	107	38	4450	4.377766847	1	0.965744593	61.48523546
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	5	3.759398496	0.064382274	"Q9UHL0, Q9UMR2, P38919, Q92900, Q13838"	133	64	5570	3.271851504	1	0.704189287	62.6098086
GAD_DISEASE	Venous Thromboembolism	3	2.255639098	0.067130847	"P00750, P03951, P00748"	107	18	4450	6.931464174	1	0.969591932	65.29819192
GOTERM_BP_DIRECT	GO:1901990~regulation of mitotic cell cycle phase transition	2	1.503759398	0.069435791	"P18074, P19447"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0072757~cellular response to camptothecin	2	1.503759398	0.069435791	"P54132, O94762"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0002803~positive regulation of antibacterial peptide production	2	1.503759398	0.069435791	"Q9Y337, P49862"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0070901~mitochondrial tRNA methylation	2	1.503759398	0.069435791	"Q99714, Q9BVS5"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0010756~positive regulation of plasminogen activation	2	1.503759398	0.069435791	"P05981, P00748"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0046425~regulation of JAK-STAT cascade	2	1.503759398	0.069435791	"P26927, Q8TEK3"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GOTERM_BP_DIRECT	GO:0070475~rRNA base methylation	2	1.503759398	0.069435791	"Q86W50, Q96P11"	133	3	5570	27.9197995	1	0.721523851	65.4866267
GAD_DISEASE	Choroiditis|Macular Degeneration	2	1.503759398	0.069787289	"P00751, Q92743"	107	3	4450	27.7258567	1	0.966929599	66.77311806
GOTERM_BP_DIRECT	GO:0044255~cellular lipid metabolic process	3	2.255639098	0.073306444	"Q96RS0, Q9NUI1, Q9BY49"	133	19	5570	6.612584092	1	0.731210503	67.54902219
GAD_DISEASE	null	20	15.03759398	0.073957247	"O00187, Q99895, P04070, P11086, O60259, P51580, P00750, P18074, P00740, P05156, P14210, P07288, P26927, P00738, P03952, Q92743, P00748, P10144, P08709, P40261"	107	566	4450	1.469568376	1	0.966887775	68.9707573
GAD_DISEASE	"Chronic renal failure|Kidney Failure, Chronic"	19	14.28571429	0.075345505	"P04070, P54132, P50135, P49327, P17844, P19447, P00742, P51580, P00750, P18074, O75417, P14210, Q9NVP1, P03951, P23946, P38935, P00749, P00748, P08709"	107	531	4450	1.488110953	1	0.962423318	69.6717288
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	5	3.759398496	0.090502991	"P00742, P00740, P04070, P22891, P08709"	133	72	5570	2.908312448	1	0.796400388	75.3978712
GOTERM_BP_DIRECT	GO:0080009~mRNA methylation	2	1.503759398	0.091500544	"Q8N1G2, Q5T8I9"	133	4	5570	20.93984962	1	0.791225032	75.79376649
GOTERM_BP_DIRECT	GO:0051354~negative regulation of oxidoreductase activity	2	1.503759398	0.091500544	"P12544, P00738"	133	4	5570	20.93984962	1	0.791225032	75.79376649
GOTERM_BP_DIRECT	GO:0014909~smooth muscle cell migration	2	1.503759398	0.091500544	"P00750, P00749"	133	4	5570	20.93984962	1	0.791225032	75.79376649
GAD_DISEASE	AHG deficiency disease|Hemophilia A|Hemophilia B|Hemorrhage	2	1.503759398	0.091960113	"P00740, P08709"	107	4	4450	20.79439252	1	0.978251612	76.9901644
GAD_DISEASE	Diseases in Twins|Macular Degeneration|Retinal Drusen	2	1.503759398	0.091960113	"P00751, Q53HP3, Q5JP69, P06681"	107	4	4450	20.79439252	1	0.978251612	76.9901644
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	3	2.255639098	0.094629111	"P00751, P05156, Q53HP3, Q5JP69, P06681"	133	22	5570	5.710868079	1	0.794046584	76.99720415
