Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	3	2	0.032139816	"O14717, Q9UJA5, Q96FX7"	147	11	5570	10.33395176	1	0.715472773	39.47447113
GOTERM_MF_DIRECT	GO:0070402~NADPH binding	3	2	0.032150464	"Q8N4T8, P49327, O75828"	147	11	5569	10.33209647	0.999980582	0.565935539	35.81685193
KEGG_PATHWAY	hsa03015:mRNA surveillance pathway	5	3.333333333	0.03505531	"P63151, Q10570, Q9C0J8, Q13838, Q05048"	83	49	3211	3.947627244	0.987138391	0.765703879	33.69198636
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	3	2	0.037915353	"P06756, O75326, Q92854"	147	12	5570	9.472789116	1	0.758192529	44.79397564
GAD_DISEASE	"Lipoproteins, HDL"	4	2.666666667	0.042038054	"Q12769, Q92466, Q8N608, Q86W50"	117	30	4450	5.071225071	1	0.999982469	46.2152215
REACTOME_PATHWAY	R-HSA-216083:R-HSA-216083	5	3.333333333	0.042401066	"P08648, P06756, P20701, P20702, P08514"	100	52	3881	3.731730769	0.999913768	0.405428826	42.29854959
SMART	SM00650:rADc	2	1.333333333	0.044907629	"Q9UNQ2, Q9H5Q4"	84	2	3655	43.51190476	0.9201094	0.176664974	36.36007621
REACTOME_PATHWAY	R-HSA-6782315:R-HSA-6782315	3	2	0.048024682	"O14717, Q9UJA5, Q96FX7"	100	14	3881	8.316428571	0.999975837	0.428511063	46.45467652
GOTERM_BP_DIRECT	GO:1900087~positive regulation of G1/S transition of mitotic cell cycle	3	2	0.0505292	"O43660, Q7L2J0, Q8N122"	147	14	5570	8.119533528	1	0.838222068	54.92973578
GOTERM_BP_DIRECT	GO:0006479~protein methylation	3	2	0.0505292	"Q8WXB1, Q9UIC8, Q5VZV1"	147	14	5570	8.119533528	1	0.838222068	54.92973578
INTERPRO	"IPR008576:Protein of unknown function DUF858, methyltransferase-like"	2	1.333333333	0.050813966	"Q9BV86, Q5VVY1"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	IPR027231:Semaphorin	2	1.333333333	0.050813966	"O75326, Q92854"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	IPR001737:Ribosomal RNA adenine methylase transferase	2	1.333333333	0.050813966	"Q9UNQ2, Q9H5Q4"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	IPR008854:TPMT family	2	1.333333333	0.050813966	"P63151, P51580"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	IPR002877:Ribosomal RNA methyltransferase FtsJ domain	2	1.333333333	0.050813966	"Q9UI43, Q8N1G2"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	"IPR020598:Ribosomal RNA adenine methylase transferase, N-terminal"	2	1.333333333	0.050813966	"Q9UNQ2, Q9H5Q4"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	IPR014816:tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit GCD14	2	1.333333333	0.050813966	"Q96FX7, Q9BVS5"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
INTERPRO	"IPR016244:Tyrosine-protein kinase, HGF/MSP receptor"	2	1.333333333	0.050813966	"Q04912, P08581"	147	2	5673	38.59183673	0.999997584	0.332466784	49.16720036
GOTERM_BP_DIRECT	GO:1900220~semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis	2	1.333333333	0.051741221	"O43157, Q92854"	147	2	5570	37.89115646	1	0.832812156	55.80596255
GOTERM_BP_DIRECT	GO:0006481~C-terminal protein methylation	2	1.333333333	0.051741221	"Q9UIC8, Q5T8I9"	147	2	5570	37.89115646	1	0.832812156	55.80596255
GOTERM_BP_DIRECT	GO:0006480~N-terminal protein amino acid methylation	2	1.333333333	0.051741221	"Q9BV86, Q5VVY1"	147	2	5570	37.89115646	1	0.832812156	55.80596255
GOTERM_MF_DIRECT	GO:0071885~N-terminal protein N-methyltransferase activity	2	1.333333333	0.051750389	"Q9BV86, Q5VVY1"	147	2	5569	37.88435374	0.999999978	0.716379461	51.3755657
GOTERM_MF_DIRECT	GO:0018423~protein C-terminal leucine carboxyl O-methyltransferase activity	2	1.333333333	0.051750389	"Q9UIC8, Q5T8I9"	147	2	5569	37.88435374	0.999999978	0.716379461	51.3755657
GOTERM_MF_DIRECT	GO:0047025~3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity	2	1.333333333	0.051750389	"Q92506, Q8N4T8"	147	2	5569	37.88435374	0.999999978	0.716379461	51.3755657
GOTERM_MF_DIRECT	GO:0008172~S-methyltransferase activity	2	1.333333333	0.051750389	"P46597, Q5T8I9"	147	2	5569	37.88435374	0.999999978	0.716379461	51.3755657
GOTERM_MF_DIRECT	GO:0008650~rRNA (uridine-2'-O-)-methyltransferase activity	2	1.333333333	0.051750389	"Q9UI43, Q5T8I9"	147	2	5569	37.88435374	0.999999978	0.716379461	51.3755657
REACTOME_PATHWAY	R-HSA-68877:R-HSA-68877	5	3.333333333	0.056241472	"Q12769, Q12834, Q8NFH3, Q9P258, Q8NFH4"	100	57	3881	3.404385965	0.999996285	0.4648228	52.03334087
REACTOME_PATHWAY	R-HSA-3214841:R-HSA-3214841	4	2.666666667	0.058501599	"Q09028, O75530, Q8TEK3, P61964"	100	35	3881	4.435428571	0.999997787	0.462082406	53.47102658
REACTOME_PATHWAY	R-HSA-176407:R-HSA-176407	3	2	0.061286681	"Q9UJX5, Q9UM11, Q12834"	100	16	3881	7.276875	0.999998833	0.462567654	55.18802204
GAD_DISEASE	Urinalysis	3	2	0.063728293	"O14717, Q9Y6Y0, Q14114"	117	16	4450	7.131410256	1	0.999986249	61.36072748
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	6	4	0.068619497	"Q16531, Q9GZS3, Q53G59, Q04724, Q9Y297, O75581"	147	84	5570	2.706511176	1	0.899494636	66.46633372
REACTOME_PATHWAY	R-HSA-163282:R-HSA-163282	2	1.333333333	0.07460989	"Q00059, Q9H5Q4"	100	3	3881	25.87333333	0.999999947	0.517223132	62.62322467
REACTOME_PATHWAY	R-HSA-535734:R-HSA-535734	2	1.333333333	0.07460989	"Q92506, Q8N4T8"	100	3	3881	25.87333333	0.999999947	0.517223132	62.62322467
INTERPRO	"IPR004871:Cleavage/polyadenylation specificity factor, A subunit, C-terminal"	2	1.333333333	0.075250778	"Q16531, Q10570"	147	3	5673	25.72789116	0.999999996	0.444524357	63.76096112
PIR_SUPERFAMILY	"PIRSF000617:tyrosine-protein kinase, HGF/MSP receptor type"	2	1.333333333	0.076388951	"Q04912, P08581"	33	2	822	24.90909091	0.862839836	0.484285512	47.51858423
GOTERM_BP_DIRECT	GO:0043931~ossification involved in bone maturation	2	1.333333333	0.076605765	"O43157, Q92854"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_BP_DIRECT	GO:0070475~rRNA base methylation	2	1.333333333	0.076605765	"Q86W50, Q96P11"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_BP_DIRECT	GO:0006391~transcription initiation from mitochondrial promoter	2	1.333333333	0.076605765	"Q00059, Q9H5Q4"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_BP_DIRECT	GO:0048843~negative regulation of axon extension involved in axon guidance	2	1.333333333	0.076605765	"O75326, Q92854"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_BP_DIRECT	GO:0040020~regulation of meiotic nuclear division	2	1.333333333	0.076605765	"Q9UM11, Q12834"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_BP_DIRECT	GO:0000972~transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	2	1.333333333	0.076605765	"O75694, P78406"	147	3	5570	25.26077098	1	0.915988372	70.62369888
GOTERM_MF_DIRECT	GO:0016429~tRNA (adenine-N1-)-methyltransferase activity	2	1.333333333	0.076619159	"Q96FX7, Q9BVS5"	147	3	5569	25.25623583	1	0.82869777	66.09692498
GOTERM_MF_DIRECT	GO:0038191~neuropilin binding	2	1.333333333	0.076619159	"O75326, Q92854"	147	3	5569	25.25623583	1	0.82869777	66.09692498
GOTERM_MF_DIRECT	GO:0004090~carbonyl reductase (NADPH) activity	2	1.333333333	0.076619159	"O75828, P16152"	147	3	5569	25.25623583	1	0.82869777	66.09692498
GOTERM_MF_DIRECT	GO:0030229~very-low-density lipoprotein particle receptor activity	2	1.333333333	0.076619159	"P01130, Q14114"	147	3	5569	25.25623583	1	0.82869777	66.09692498
REACTOME_PATHWAY	R-HSA-2500257:R-HSA-2500257	5	3.333333333	0.079220324	"Q12769, Q12834, Q8NFH3, Q9P258, Q8NFH4"	100	64	3881	3.03203125	0.999999982	0.524225103	64.91902271
GOTERM_BP_DIRECT	GO:0034113~heterotypic cell-cell adhesion	3	2	0.07940532	"P08648, P06756, P20702"	147	18	5570	6.315192744	1	0.915915603	71.96319082
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	5	3.333333333	0.082337784	"Q09028, Q9Y297, P63244, Q8TEK3, P35658"	147	63	5570	3.00723464	1	0.916221288	73.30489627
REACTOME_PATHWAY	R-HSA-445144:R-HSA-445144	3	2	0.083164191	"P08648, P06756, P08514"	100	19	3881	6.127894737	0.999999993	0.527720449	66.77904057
REACTOME_PATHWAY	R-HSA-191859:R-HSA-191859	3	2	0.090916485	"Q9BQA1, Q96RS0, Q8TEQ6"	100	20	3881	5.8215	0.999999999	0.547005464	70.17313896
REACTOME_PATHWAY	R-HSA-351202:R-HSA-351202	2	1.333333333	0.098233825	"P19623, P52788"	100	4	3881	19.405	1	0.562728142	73.08084968
REACTOME_PATHWAY	R-HSA-176408:R-HSA-176408	3	2	0.098871782	"Q9UJX5, Q9UM11, Q12834"	100	21	3881	5.544285714	1	0.552069297	73.32155562
